date,tournament,radiant,dire,winner,match_id
2015-10-17,MLG World Finals,EG,VP 2,DIRE,1874012388
2015-10-17,MLG World Finals,VP 2,EG,DIRE,1874103956
2015-10-17,MLG World Finals,EG,VP 2,RADIANT,1874176156
2015-10-17,MLG World Finals,MVP Phoenix,Secret,DIRE,1874337645
2015-10-17,MLG World Finals,MVP Phoenix,Secret,DIRE,1874337645
2015-10-17,MLG World Finals,MVP Phoenix,Secret,DIRE,1874282725
2015-10-17,MLG World Finals,CDEC,Secret,RADIANT,1873868674
2015-10-17,MLG World Finals,Secret,CDEC,DIRE,1873698557
2015-10-17,MLG World Finals,C9,MVP Phoenix,DIRE,1873295858
2015-10-17,MLG World Finals,C9,MVP Phoenix,DIRE,1873504419
2015-10-17,MLG World Finals,MVP Phoenix,Secret,DIRE,1874282725
2015-10-17,MLG World Finals,CDEC,Secret,RADIANT,1873868674
2015-10-17,MLG World Finals,Secret,CDEC,DIRE,1873698557
2015-10-18,MLG World Finals,EG,CDEC,RADIANT,1876710983
2015-10-18,MLG World Finals,EG,CDEC,DIRE,1876624178
2015-10-18,MLG World Finals,EG,CDEC,RADIANT,1876548273
2015-10-18,MLG World Finals,EG,Secret,DIRE,1876805812
2015-10-18,MLG World Finals,OG,Secret,DIRE,1876100954
2015-10-18,MLG World Finals,OG,Secret,DIRE,1876100954
2015-10-18,MLG World Finals,OG,Secret,RADIANT,1876218911
2015-10-18,MLG World Finals,OG,Secret,DIRE,1876353970
2015-10-18,MLG World Finals,EG,Secret,DIRE,1876955365
2015-10-18,MLG World Finals,OG,Secret,RADIANT,1876218911
2015-10-18,MLG World Finals,EG,Secret,RADIANT,1876850379
2015-10-18,MLG World Finals,OG,Secret,DIRE,1876353970
2015-10-18,MLG World Finals,EG,Secret,DIRE,1876896881
2015-10-19,The Summit 4 EU Qualifiers,Liquid,Vega,RADIANT,1878757801
2015-10-19,The Summit 4 EU Qualifiers,Liquid,Vega,RADIANT,1878548251
2015-10-19,The Summit 4 EU Qualifiers,Liquid,Vega,DIRE,1878679558
2015-10-19,The Summit 4 EU Qualifiers,Alliance,4ASC,RADIANT,1878309670
2015-10-19,The Summit 4 EU Qualifiers,Alliance,4ASC,RADIANT,1878188855
2015-10-20,The Defense 5 Qualifiers,Alliance,ATN,RADIANT,1880854826
2015-10-20,The Summit 4 China Qualifiers,Nb,iG,RADIANT,1879571109
2015-10-20,The Summit 4 China Qualifiers,Nb,iG,DIRE,1879676362
2015-10-20,The Summit 4 China Qualifiers,iG,Nb,DIRE,1879780861
2015-10-20,The Defense 5 Qualifiers,Liquid,NiP 2,RADIANT,1880569368
2015-10-20,The Defense 5 Qualifiers,NiP 2,Liquid,DIRE,1880489298
2015-10-20,The Defense 5 Qualifiers,ATN,Alliance,DIRE,1880744594
2015-10-20,The Summit 4 China Qualifiers,TongFu,EHOME,RADIANT,1879936141
2015-10-20,DreamLeague 4 Qualifiers,MFF,Alliance,DIRE,1880480408
2015-10-20,The Summit 4 China Qualifiers,TongFu,EHOME,DIRE,1880089390
2015-10-20,The Summit 4 China Qualifiers,TongFu,EHOME,DIRE,1880238345
2015-10-20,DreamLeague 4 Qualifiers,MFF,Alliance,DIRE,1880592577
2015-10-20,The Summit 4 SEA Qualifiers,TNC,MVP Phoenix,DIRE,1880039279
2015-10-20,The Summit 4 SEA Qualifiers,TNC,MVP Phoenix,DIRE,1880166880
2015-10-20,The Summit 4 SEA Qualifiers,Fnatic.MY,123,DIRE,1880043777
2015-10-20,The Summit 4 SEA Qualifiers,Fnatic.MY,123,RADIANT,1880219929
2015-10-20,The Summit 4 SEA Qualifiers,Fnatic.MY,123,RADIANT,1880378164
2015-10-20,The Summit 4 SEA Qualifiers,TNC,MVP Phoenix,RADIANT,1879867517
2015-10-21,The Summit 4 Americas Qualifiers,coL 2,VB,RADIANT,1883149460
2015-10-21,DreamLeague 4 Qualifiers,NLG,Alliance,DIRE,1882868336
2015-10-21,DreamLeague 4 Qualifiers,Alliance,NLG,RADIANT,1882775429
2015-10-21,The Summit 4 China Qualifiers,LGD.cn,VG,DIRE,1882002809
2015-10-21,The Defense 5 Qualifiers,Liquid,Vega,DIRE,1882909382
2015-10-21,The Defense 5 Qualifiers,Vega,Liquid,DIRE,1882787852
2015-10-21,D2CL 6,TSpirit,Power Rangers,DIRE,1882554200
2015-10-21,The Summit 4 China Qualifiers,LGD.cn,VG,DIRE,1882002809
2015-10-21,D2CL 6,Power Rangers,TSpirit,DIRE,1882683397
2015-10-21,The Summit 4 Americas Qualifiers,VB,coL 2,DIRE,1883087699
2015-10-21,The Summit 4 China Qualifiers,CDEC.Y,CDEC,DIRE,1883432296
2015-10-21,D2CL 6,Power Rangers,TSpirit,DIRE,1882339855
2015-10-21,The Summit 4 China Qualifiers,VG,LGD.cn,RADIANT,1882371691
2015-10-21,The Summit 4 China Qualifiers,VG,LGD.cn,RADIANT,1882371691
2015-10-22,The Summit 4 EU Qualifiers,Empire,OG,RADIANT,1884957668
2015-10-22,StarSeries 13 SEA Qualifiers,Fnatic.MY,SiG.Tr,RADIANT,1883678178
2015-10-22,The Summit 4 EU Qualifiers,VP 2,CL,RADIANT,1884544140
2015-10-22,The Summit 4 EU Qualifiers,CL,VP 2,DIRE,1884412879
2015-10-22,The Defense 5 Qualifiers,Alliance,VP 2,RADIANT,1884872789
2015-10-22,StarSeries 13 SEA Qualifiers,SiG.Tr,Fnatic.MY,DIRE,1883792064
2015-10-22,The Defense 5 Qualifiers,VP 2,Alliance,RADIANT,1884936769
2015-10-22,StarSeries 13 SEA Qualifiers,iDeal 2,Fnatic.MY,DIRE,1885596181
2015-10-22,The Defense 5 Qualifiers,VP 2,Alliance,RADIANT,1884936769
2015-10-22,The Summit 4 China Qualifiers,CDEC.Y,LGD.cn,DIRE,1883780865
2015-10-22,The Summit 4 China Qualifiers,CDEC.Y,LGD.cn,DIRE,1883676303
2015-10-22,The Summit 4 SEA Qualifiers,123,MVP Phoenix,DIRE,1883925766
2015-10-22,The Summit 4 SEA Qualifiers,123,MVP Phoenix,DIRE,1883807581
2015-10-22,The Summit 4 SEA Qualifiers,123,MVP Phoenix,RADIANT,1883694107
2015-10-22,StarSeries 13 SEA Qualifiers,Fnatic.MY,iDeal 2,RADIANT,1885547718
2015-10-22,The Summit 4 EU Qualifiers,Empire,OG,RADIANT,1884897163
2015-10-22,The Summit 4 China Qualifiers,CDEC.Y,CDEC,DIRE,1883522276
2015-10-22,The Defense 5 Qualifiers,Alliance,VP 2,RADIANT,1884872789
2015-10-22,The Summit 4 EU Qualifiers,OG,Empire,RADIANT,1884808502
2015-10-23,The Summit 4 China Qualifiers,EHOME,Nb,RADIANT,1886142429
2015-10-23,The Summit 4 China Qualifiers,Nb,EHOME,DIRE,1886473415
2015-10-23,D2CL 6,PRIES,Alliance,DIRE,1886993995
2015-10-23,DreamLeague 4 Qualifiers,Vega,OG,DIRE,1886804303
2015-10-23,DreamLeague 4 Qualifiers,Vega,OG,RADIANT,1886935076
2015-10-23,D2CL 6,Alliance,PRIES,RADIANT,1887107945
2015-10-23,The Summit 4 EU Qualifiers,TSpirit,NiP 2,DIRE,1886871120
2015-10-23,The Summit 4 EU Qualifiers,NiP 2,TSpirit,RADIANT,1886743645
2015-10-23,The Summit 4 SEA Qualifiers,Fnatic.MY,Mineski,RADIANT,1886248456
2015-10-23,The Summit 4 China Qualifiers,Nb,EHOME,DIRE,1886473415
2015-10-23,The Summit 4 China Qualifiers,VG,CDEC,RADIANT,1885998499
2015-10-23,The Summit 4 China Qualifiers,VG,CDEC,DIRE,1885889110
2015-10-23,The Summit 4 SEA Qualifiers,SiG.Tr,MVP Phoenix,RADIANT,1885790956
2015-10-23,The Summit 4 China Qualifiers,EHOME,Nb,RADIANT,1886142429
2015-10-23,The Summit 4 China Qualifiers,VG,CDEC,RADIANT,1885790437
2015-10-23,The Summit 4 Americas Qualifiers,coL 2,Archon 2,DIRE,1887467922
2015-10-23,The Summit 4 Americas Qualifiers,coL 2,Archon 2,RADIANT,1887544494
2015-10-23,The Summit 4 SEA Qualifiers,Mineski,Fnatic.MY,DIRE,1886116987
2015-10-23,The Summit 4 Americas Qualifiers,coL 2,Archon 2,RADIANT,1887628433
2015-10-23,The Summit 4 China Qualifiers,VG,CDEC,DIRE,1885889110
2015-10-23,The Summit 4 China Qualifiers,VG,CDEC,RADIANT,1885998499
2015-10-23,The Summit 4 SEA Qualifiers,SiG.Tr,MVP Phoenix,RADIANT,1885895154
2015-10-23,The Summit 4 China Qualifiers,VG,CDEC,RADIANT,1885790437
2015-10-24,DreamLeague 4 Qualifiers,CL,Alliance,RADIANT,1889025819
2015-10-24,DreamLeague 4 Qualifiers,Alliance,CL,DIRE,1889216140
2015-10-24,StarSeries 13 EU Qualifiers,Alliance,ATN,RADIANT,1889625871
2015-10-24,StarSeries 13 EU Qualifiers,ATN,Alliance,DIRE,1889766380
2015-10-25,StarSeries 13 SEA Qualifiers,MVP Phoenix,First Departure,DIRE,1891354670
2015-10-25,D2CL 6,OG,Alliance,RADIANT,1892309589
2015-10-25,NanYang Championships,LGD.cn,DC,RADIANT,1893013300
2015-10-25,NanYang Championships,EHOME,Fnatic.MY,RADIANT,1893213280
2015-10-25,StarSeries 13 EU Qualifiers,Power Rangers,Alliance,DIRE,1892430943
2015-10-25,NanYang Championships,DC,LGD.cn,DIRE,1892938136
2015-10-25,NanYang Championships,CDEC,Mineski,RADIANT,1893000472
2015-10-25,NanYang Championships,Mineski,CDEC,RADIANT,1892921371
2015-10-25,StarSeries 13 SEA Qualifiers,MVP Phoenix,First Departure,RADIANT,1891188879
2015-10-25,D2CL 6,Alliance,OG,RADIANT,1892081241
2015-10-25,NanYang Championships,Liquid,VG,DIRE,1893137688
2015-10-25,NanYang Championships,Fnatic.MY,EHOME,DIRE,1893119991
2015-10-25,StarSeries 13 SEA Qualifiers,First Departure,MVP Phoenix,RADIANT,1891053694
2015-10-25,D2CL 6,OG,Alliance,RADIANT,1892222498
2015-10-25,NanYang Championships,Fnatic.MY,EHOME,DIRE,1893119991
2015-10-25,NanYang Championships,EHOME,Fnatic.MY,RADIANT,1893213280
2015-10-25,StarSeries 13 EU Qualifiers,Power Rangers,Alliance,DIRE,1892602691
2015-10-25,StarSeries 13 EU Qualifiers,Alliance,Power Rangers,DIRE,1892515602
2015-10-25,D2CL 6,Alliance,OG,RADIANT,1892081241
2015-10-25,NanYang Championships,Liquid,VG,DIRE,1893137688
2015-10-25,D2CL 6,OG,Alliance,RADIANT,1892222498
2015-10-25,D2CL 6,OG,Alliance,RADIANT,1892309589
2015-10-26,NanYang Championships,VG,Liquid,DIRE,1893242136
2015-10-26,NanYang Championships,VG,VP 2,RADIANT,1893853101
2015-10-26,NanYang Championships,Mineski,Liquid,DIRE,1893865435
2015-10-26,NanYang Championships,VP 2,VG,RADIANT,1894005041
2015-10-26,NanYang Championships,VG,VP 2,RADIANT,1893853101
2015-10-26,NanYang Championships,Mineski,VP 2,DIRE,1893483324
2015-10-26,NanYang Championships,VP 2,Mineski,RADIANT,1893336416
2015-10-26,NanYang Championships,Liquid,Mineski,RADIANT,1894045596
2015-10-26,The Defense 5 Qualifiers,Vega,coL 2,RADIANT,1894771432
2015-10-26,NanYang Championships,VP 2,VG,RADIANT,1894005041
2015-10-26,NanYang Championships,Fnatic.MY,DC,DIRE,1895253208
2015-10-26,NanYang Championships,DC,Fnatic.MY,RADIANT,1895168071
2015-10-26,NanYang Championships,Secret,Fnatic.MY,DIRE,1894030092
2015-10-26,NanYang Championships,Fnatic.MY,Secret,DIRE,1893865729
2015-10-26,NanYang Championships,LGD.cn,Fnatic.MY,RADIANT,1893697517
2015-10-26,NanYang Championships,Fnatic.MY,LGD.cn,RADIANT,1893569389
2015-10-26,NanYang Championships,VG,Liquid,DIRE,1893242136
2015-10-26,The Defense 5 Qualifiers,Vega,coL 2,RADIANT,1894659683
2015-10-26,The Defense 5 Qualifiers,OG,SFZ,RADIANT,1894505061
2015-10-26,NanYang Championships,Liquid,CDEC,DIRE,1895011855
2015-10-26,NanYang Championships,CDEC,VG,RADIANT,1893683763
2015-10-26,NanYang Championships,VG,Mineski,RADIANT,1895314854
2015-10-26,NanYang Championships,LGD.cn,EHOME,DIRE,1895089586
2015-10-26,NanYang Championships,EHOME,LGD.cn,RADIANT,1895011793
2015-10-26,NanYang Championships,LGD.cn,Fnatic.MY,RADIANT,1893697517
2015-10-26,The Defense 5 Qualifiers,SFZ,OG,DIRE,1894427686
2015-10-26,The Defense 5 Qualifiers,Empire,OG,DIRE,1894319235
2015-10-26,The Defense 5 Qualifiers,OG,Empire,RADIANT,1894183484
2015-10-26,NanYang Championships,Fnatic.MY,LGD.cn,RADIANT,1893569389
2015-10-26,NanYang Championships,Mineski,VG,DIRE,1895212479
2015-10-26,NanYang Championships,LGD.cn,EHOME,DIRE,1895089586
2015-10-26,NanYang Championships,EHOME,LGD.cn,RADIANT,1895011793
2015-10-26,NanYang Championships,DC,EHOME,DIRE,1894003132
2015-10-26,NanYang Championships,EHOME,DC,DIRE,1893829347
2015-10-26,NanYang Championships,CDEC,Liquid,DIRE,1895114957
2015-10-26,NanYang Championships,Liquid,CDEC,DIRE,1895011855
2015-10-26,NanYang Championships,Secret,Fnatic.MY,DIRE,1894030092
2015-10-26,NanYang Championships,Fnatic.MY,Secret,DIRE,1893865729
2015-10-26,NanYang Championships,Secret,DC,RADIANT,1893399897
2015-10-26,NanYang Championships,DC,Secret,DIRE,1893339081
2015-10-26,NanYang Championships,CDEC,Liquid,DIRE,1895114957
2015-10-26,NanYang Championships,VG,CDEC,RADIANT,1893506793
2015-10-26,NanYang Championships,VG,CDEC,RADIANT,1893506793
2015-10-26,NanYang Championships,CDEC,VG,RADIANT,1893683763
2015-10-27,The Defense 5 Qualifiers,OG,ATN,RADIANT,1896884315
2015-10-27,NanYang Championships,LGD.cn,Secret,RADIANT,1895618227
2015-10-27,NanYang Championships,Secret,EHOME,DIRE,1895466802
2015-10-27,The Defense 5 Qualifiers,OG,ATN,RADIANT,1896935224
2015-10-27,NanYang Championships,Secret,LGD.cn,RADIANT,1895756150
2015-10-27,NanYang Championships,EHOME,Secret,DIRE,1895378966
2015-10-27,NanYang Championships,Liquid,VP 2,RADIANT,1895520083
2015-10-27,D2CL 6,Kaipi,TSpirit,DIRE,1896776555
2015-10-27,D2CL 6,TSpirit,Kaipi,RADIANT,1896686306
2015-10-27,NanYang Championships,VP 2,Secret,DIRE,1897311736
2015-10-27,NanYang Championships,VP 2,Secret,DIRE,1897239620
2015-10-27,NanYang Championships,Secret,LGD.cn,RADIANT,1895756150
2015-10-27,NanYang Championships,LGD.cn,Secret,RADIANT,1895618227
2015-10-27,NanYang Championships,VP 2,Secret,DIRE,1897311736
2015-10-27,NanYang Championships,VP 2,Secret,DIRE,1897239620
2015-10-27,NanYang Championships,CDEC,VP 2,DIRE,1895730544
2015-10-27,NanYang Championships,Secret,EHOME,DIRE,1895466802
2015-10-27,NanYang Championships,EHOME,Secret,DIRE,1895378966
2015-10-27,NanYang Championships,VP 2,CDEC,RADIANT,1895629515
2015-10-27,NanYang Championships,CDEC,VP 2,DIRE,1895730544
2015-10-27,NanYang Championships,VP 2,Liquid,RADIANT,1895411333
2015-10-27,NanYang Championships,Liquid,VP 2,RADIANT,1895520083
2015-10-27,NanYang Championships,VP 2,Liquid,RADIANT,1895411333
2015-10-27,NanYang Championships,VP 2,CDEC,RADIANT,1895629515
2015-10-27,The Defense 5 Qualifiers,Power Rangers,coL 2,RADIANT,1896692434
2015-10-27,NanYang Championships,VG,Liquid,RADIANT,1895912751
2015-10-27,The Defense 5 Qualifiers,coL 2,Power Rangers,DIRE,1896747131
2015-10-27,StarSeries 13 Americas Qualifers,LvT,coL 2,DIRE,1896852388
2015-10-27,StarSeries 13 Americas Qualifers,coL 2,LvT,RADIANT,1896909802
2015-10-27,NanYang Championships,VG,Liquid,RADIANT,1895912751
2015-10-28,NanYang Championships,Liquid,DC,RADIANT,1897861905
2015-10-28,NanYang Championships,LGD.cn,CDEC,DIRE,1899380119
2015-10-28,NanYang Championships,VG,EHOME,RADIANT,1897673409
2015-10-28,NanYang Championships,EHOME,VG,DIRE,1897532328
2015-10-28,NanYang Championships,Liquid,VP 2,RADIANT,1899521370
2015-10-28,NanYang Championships,VG,EHOME,RADIANT,1897673409
2015-10-28,NanYang Championships,LGD.cn,CDEC,DIRE,1899380119
2015-10-28,The Defense 5 Qualifiers,Alliance,Empire,RADIANT,1899006218
2015-10-28,The Defense 5 Qualifiers,Empire,Alliance,DIRE,1898912590
2015-10-28,NanYang Championships,Liquid,VP 2,RADIANT,1899521370
2015-10-28,NanYang Championships,EHOME,VG,DIRE,1897532328
2015-10-29,NanYang Championships,VG,Secret,DIRE,1899850056
2015-10-29,NanYang Championships,VG,Secret,DIRE,1899850056
2015-10-29,NanYang Championships,Secret,VG,RADIANT,1900046746
2015-10-29,NanYang Championships,Secret,VG,RADIANT,1900046746
2015-10-29,StarSeries 13 Americas Qualifers,coL 2,C9,DIRE,1901140200
2015-10-29,StarSeries 13 Americas Qualifers,C9,coL 2,DIRE,1901085649
